Season,PlayerId,TeamId,FranchiseId,First Name,Last Name,Nick Name,Height,Weight,Date Of Birth,Hand,G,LD,RD,LW,C,RW,Aggression,Bravery,Determination,Teamplayer,Leadership,Temperament,Professionalism,Mental Toughness,Goalie Stamina,Acceleration,Agility,Balance,Speed,Stamina,Strength,Fighting,Screening,Getting Open,Passing,Puck Handling,Shooting Accuracy,Shooting Range,Offensive Read,Checking,Faceoffs,Hitting,Positioning,Shot Blocking,Stickchecking,Defensive Read,G Positioning,G Passing,G Pokecheck,Blocker,Glove,Rebound,Recovery,G Puckhandling,Low Shots,G Skating,Reflexes,Skating,Shooting,Playmaking,Defending,Physicality,Conditioning,Character,Hockey Sense,Goalie Technique,Goalie Overall Positioning,Ability,Potential
2034/2035,78174,20,20,Ty,Coupland,,71,180,2007-5-6,Right,0,7,8,14,10,20,10,14,16,16,14,12,17,1,1,17,12,16,17,14,13,9,16,16,15,16,17,7,17,15,11,16,15,10,14,15,1,1,1,1,1,1,1,1,1,1,1,16,15,13,13,13,16,12,16,0,0,3,3
2034/2035,78175,30,30,Sawyer,Mayes,,77,213,2007-1-8,Left,0,8,5,17,20,12,10,14,13,14,13,11,19,1,1,15,16,15,15,14,15,9,15,16,17,15,15,7,17,15,14,12,14,9,16,16,1,1,1,1,1,1,1,1,1,1,1,15,14,13,13,13,16,11,16,0,0,3,3
2034/2035,78176,33,33,Hayden,Paupanekis,,77,228,2007-2-4,Right,0,6,14,12,11,20,10,16,13,15,14,12,16,1,1,13,16,14,13,19,12,7,15,15,15,16,14,7,15,16,11,14,16,9,14,15,1,1,1,1,1,1,1,1,1,1,1,13,14,13,13,13,19,11,15,0,0,2.5,3
2034/2035,78177,11,11,Leith,Hunter,,78,211,2007-4-3,Right,0,12,20,5,5,8,9,16,18,13,16,9,20,1,1,13,16,15,18,15,14,8,10,12,18,18,12,17,15,14,9,13,14,15,15,15,1,1,1,1,1,1,1,1,1,1,1,15,14,13,14,12,17,13,14,0,0,2.5,2.5
2034/2035,78178,23,23,Hunter,Aura,,71,176,2007-10-22,Left,0,20,16,9,11,7,9,12,15,12,15,12,15,1,1,14,13,14,16,17,12,11,10,11,18,20,9,17,16,15,6,14,14,16,15,16,1,1,1,1,1,1,1,1,1,1,1,14,13,13,15,11,18,12,15,0,0,2.5,2.5
2034/2035,78179,30,30,Brennan,Brown,,76,227,2007-2-26,Left,0,8,5,19,19,20,10,18,15,16,13,12,14,1,1,15,14,15,14,19,12,7,14,16,17,15,15,8,16,14,15,15,14,9,14,14,1,1,1,1,1,1,1,1,1,1,1,14,15,14,12,13,19,12,16,0,0,3,3
2034/2035,78183,22,22,Matthew,Lesyk,,71,194,2007-7-27,Right,0,16,20,5,5,8,11,15,16,14,16,12,15,1,1,15,13,14,14,16,15,11,12,13,19,17,9,17,15,13,5,14,17,15,18,13,1,1,1,1,1,1,1,1,1,1,1,14,13,14,15,13,17,13,15,0,0,2.5,2.5
2034/2035,78199,25,25,Corbin,Sanderman,,71,202,2007-2-2,Left,20,0,0,0,0,0,6,1,18,13,16,1,18,14,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,14,13,13,16,19,14,14,15,14,16,0,0,7,0,1,9,12,0,13,15,4,4
2034/2035,78303,21,21,Jake,Stuart,,72,209,2007-1-8,Left,0,8,5,15,20,12,11,16,14,17,17,11,17,1,1,18,14,17,14,16,15,8,17,17,16,17,16,7,17,15,14,13,14,8,14,20,1,1,1,1,1,1,1,1,1,1,1,16,15,14,12,14,17,12,17,0,0,4,4
2034/2035,78304,4838,4838,Dylan,Lebret,,72,202,2007-1-1,Right,0,12,20,5,5,8,10,16,14,14,14,11,19,1,1,17,15,18,16,14,15,8,9,12,20,17,12,17,16,14,5,15,19,16,17,14,1,1,1,1,1,1,1,1,1,1,1,17,14,14,16,13,16,12,16,0,0,3,3
2034/2035,78305,24,24,Carter,Murphy,,71,200,2007-1-1,Left,0,19,20,8,5,5,12,14,19,14,14,11,17,1,1,13,14,14,15,21,14,8,12,17,15,17,11,16,15,14,5,15,17,16,17,16,1,1,1,1,1,1,1,1,1,1,1,14,13,13,16,13,20,13,16,0,0,3,3
2034/2035,78306,14,14,Lucas,Sawchyn,,73,199,2007-2-27,Right,0,5,8,13,15,20,9,16,16,16,15,11,16,1,1,15,14,13,14,19,13,8,16,16,14,18,14,10,14,15,11,13,15,10,18,16,1,1,1,1,1,1,1,1,1,1,1,14,17,13,14,13,19,13,15,0,0,3,3
2034/2035,78309,30,30,Dylan,Nolan,,71,203,2007-1-1,Left,0,11,6,19,20,13,10,17,14,17,13,11,18,1,1,16,17,14,16,16,14,8,16,16,14,15,15,7,19,14,13,12,16,10,13,16,1,1,1,1,1,1,1,1,1,1,1,15,14,13,13,13,17,12,17,0,0,3,3
2034/2035,78310,14,14,Carson,Steinhoff,,72,193,2007-7-10,Left,0,20,13,9,5,5,10,14,15,14,17,11,17,1,1,15,13,15,14,17,12,11,9,13,17,21,9,17,17,15,5,15,16,16,16,15,1,1,1,1,1,1,1,1,1,1,1,14,13,13,15,12,18,13,15,0,0,2.5,3
2034/2035,78312,31,31,Benjamin,Kevan,,72,210,2007-1-3,Right,0,8,6,15,19,20,10,14,18,15,14,12,17,1,1,15,14,14,16,16,14,9,17,15,14,16,15,7,16,14,19,13,16,8,14,14,1,1,1,1,1,1,1,1,1,1,1,15,14,13,13,13,17,13,15,0,0,3,3
2034/2035,78313,12,12,Jeramiah,Roberts,,73,213,2007-5-24,Left,0,8,5,12,20,10,10,16,13,17,17,11,15,1,1,18,16,14,14,20,14,9,17,18,16,17,17,7,20,16,16,14,15,11,17,16,1,1,1,1,1,1,1,1,1,1,1,15,15,14,14,14,19,12,19,0,0,4.5,4.5
2034/2035,78314,5090,5090,Brandon,Gorzynski,,75,205,2007-1-1,Left,0,8,5,12,20,13,12,18,15,17,15,10,18,1,1,16,14,17,14,16,15,7,18,16,17,17,16,6,15,18,14,14,14,8,15,14,1,1,1,1,1,1,1,1,1,1,1,15,14,14,13,15,17,12,15,0,0,3.5,3.5
2034/2035,78315,5,5,Jackson,Crowder,,73,197,2007-1-1,Left,0,8,5,12,20,11,10,14,15,15,14,14,14,1,1,16,15,13,15,15,14,10,14,16,15,13,15,10,16,14,14,12,17,8,14,15,1,1,1,1,1,1,1,1,1,1,1,14,17,13,13,12,17,12,16,0,0,3,3
2034/2035,78316,27,27,Jackson,Gillespie,,72,188,2007-1-1,Left,0,20,17,8,5,5,10,15,17,14,14,11,18,1,1,15,13,17,16,15,13,7,11,10,19,17,13,17,15,13,6,15,14,16,16,14,1,1,1,1,1,1,1,1,1,1,1,16,15,14,14,12,17,13,14,0,0,2.5,2.5
2034/2035,78317,10,10,Conrad,Fondrk,,71,187,2007-6-1,Left,0,8,5,20,19,12,9,17,14,16,15,11,13,1,1,14,15,15,15,14,15,10,15,16,16,17,15,6,16,13,14,12,13,10,14,18,1,1,1,1,1,1,1,1,1,1,1,14,13,14,12,13,16,12,16,0,0,3,3
2034/2035,78320,23,23,Maxwell,Silver,,73,194,2007-1-13,Right,0,8,5,20,19,13,10,16,13,18,17,12,13,1,1,14,15,14,16,15,14,9,15,15,16,16,15,8,18,14,16,13,14,7,15,16,1,1,1,1,1,1,1,1,1,1,1,14,15,14,12,13,17,12,16,0,0,3,3
2034/2035,78321,34,34,Benjamin,Davis,,73,213,2007-3-10,Right,0,12,18,12,20,12,10,15,13,16,14,10,16,1,1,13,14,15,12,18,12,9,15,15,14,14,14,10,19,13,14,14,15,9,17,14,1,1,1,1,1,1,1,1,1,1,1,13,17,13,13,13,18,12,17,0,0,2.5,2.5
2034/2035,78322,9,9,Cooper,Simpson,,74,215,2007-2-5,Left,0,8,5,18,20,19,11,16,16,17,16,11,15,1,1,14,14,15,15,18,15,9,15,17,15,15,18,7,18,14,15,12,14,9,18,15,1,1,1,1,1,1,1,1,1,1,1,14,16,14,13,13,18,13,17,0,0,3,3
2034/2035,78323,12,12,Garrett,Lindberg,,70,179,2007-3-8,Right,0,12,20,5,5,8,11,17,16,13,17,11,17,1,1,16,14,15,14,17,14,9,9,13,18,17,12,18,15,19,5,13,14,15,15,14,1,1,1,1,1,1,1,1,1,1,1,15,15,13,15,12,18,13,14,0,0,2.5,2.5
2034/2035,78324,35,35,William,Belle,,74,217,2007-1-14,Right,0,5,8,12,10,20,14,16,17,16,16,12,16,1,1,16,16,17,16,15,15,11,17,18,17,18,17,7,16,14,15,15,18,10,15,16,1,1,1,1,1,1,1,1,1,1,1,16,15,14,14,15,17,13,17,0,0,4,4
2034/2035,78325,5,5,Ethan,Bryant,,73,199,2007-1-1,Left,0,8,5,13,20,13,10,18,17,15,14,10,14,1,1,12,14,14,15,16,14,10,16,14,16,18,15,6,15,14,14,14,13,10,15,16,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,14,17,12,14,0,0,3,3
2034/2035,78326,5092,5092,Ryder,McLeod,,72,190,2007-2-7,Right,0,18,20,5,5,8,10,20,14,12,16,10,16,1,1,14,14,15,13,15,14,10,10,13,17,16,10,16,17,15,5,12,16,15,16,18,1,1,1,1,1,1,1,1,1,1,1,14,13,13,15,13,17,13,17,0,0,2.5,2.5
2034/2035,78327,24,24,Christian,Plaga,,72,213,2007-1-1,Left,0,8,5,14,20,15,8,14,14,14,16,12,15,1,1,14,15,13,14,14,17,8,16,16,16,15,16,7,15,15,14,13,15,9,14,15,1,1,1,1,1,1,1,1,1,1,1,13,15,13,13,13,16,12,15,0,0,3,3
2034/2035,78328,27,27,Sam,Spehar,,72,198,2007-4-20,Right,0,11,5,16,20,14,9,15,16,14,12,14,13,1,1,13,15,14,14,16,15,10,15,15,15,16,16,6,17,14,14,12,14,8,14,18,1,1,1,1,1,1,1,1,1,1,1,13,14,13,12,13,17,12,16,0,0,2.5,2.5
2034/2035,78330,25,25,Patrick,McSharry,,71,194,2007-8-11,Left,0,8,5,19,20,16,9,16,18,14,16,12,16,1,1,15,14,20,15,14,15,7,15,15,16,16,15,7,16,15,14,12,15,10,14,15,1,1,1,1,1,1,1,1,1,1,1,16,14,13,13,13,16,13,15,0,0,3,3
2034/2035,78331,9,9,Lincoln,Kuehne,,73,193,2007-11-28,Right,0,20,19,5,5,8,9,18,15,12,17,12,17,1,1,15,14,16,15,15,12,12,9,17,18,18,12,18,17,16,6,16,15,20,18,16,1,1,1,1,1,1,1,1,1,1,1,15,15,13,17,12,17,13,15,0,0,4,4
2034/2035,78332,21,21,Jacob,Kvasnicka,,71,196,2007-8-10,Right,0,5,8,12,10,20,9,17,12,15,13,13,15,1,1,14,16,15,16,13,15,9,15,19,15,16,15,8,15,16,12,15,14,9,15,15,1,1,1,1,1,1,1,1,1,1,1,15,15,13,13,14,16,11,17,0,0,3,3
2034/2035,78339,35,35,Clarke,Nehmens,,71,185,2007-6-28,Right,0,14,20,5,5,8,9,15,15,13,16,12,14,1,1,15,16,14,15,14,13,9,10,12,17,17,10,18,16,14,8,13,14,16,16,15,1,1,1,1,1,1,1,1,1,1,1,14,14,13,15,12,16,12,14,0,0,2,2
2034/2035,78340,5,5,Stevie,Grumley,,73,201,2007-4-29,Right,0,20,19,5,5,8,9,15,14,15,15,11,16,1,1,15,13,15,16,17,14,9,10,12,17,18,10,18,17,15,4,13,15,15,19,15,1,1,1,1,1,1,1,1,1,1,1,15,14,14,16,12,18,12,15,0,0,2.5,3
2034/2035,123217,0,0,Tim,Lebrun,,76,224,2008-4-18,Right,0,18,20,5,5,8,17,15,20,11,13,3,14,1,1,14,11,13,14,14,13,15,10,15,16,17,13,17,15,16,9,17,17,16,14,14,1,1,1,1,1,1,1,1,1,1,1,13,15,12,15,14,16,14,15,0,0,2.5,2.5
2034/2035,123274,21,21,Rey,Kirdy,,71,203,2008-2-3,Left,0,20,19,5,5,8,11,14,15,14,12,11,16,1,1,14,12,15,15,18,12,13,10,14,18,17,14,18,15,13,11,14,14,14,15,13,1,1,1,1,1,1,1,1,1,1,1,14,16,14,14,12,19,12,13,0,0,3.5,4
2034/2035,123287,11,11,Pat,MacMillan,,73,218,2008-11-3,Left,0,8,5,19,10,20,10,13,15,13,13,13,20,1,1,17,17,16,16,16,14,12,16,15,17,17,17,9,17,13,13,18,16,8,15,15,1,1,1,1,1,1,1,1,1,1,1,16,17,13,13,14,17,11,16,0,0,4,4.5
2034/2035,123775,34,34,Rylan,Mynarski,,71,203,2007-5-29,Left,0,8,5,20,10,15,7,10,19,11,11,19,16,1,1,15,17,16,16,17,14,9,14,16,15,17,16,10,19,12,13,15,15,8,14,16,1,1,1,1,1,1,1,1,1,1,1,15,18,12,12,12,18,12,17,0,0,3,3
2034/2035,126039,24,24,Louis-Philippe,Rancourt,,75,226,2008-12-7,Right,0,5,8,20,11,19,6,12,15,12,12,19,13,1,1,15,13,12,13,16,11,10,15,18,15,14,15,8,13,11,11,18,12,7,12,14,1,1,1,1,1,1,1,1,1,1,1,13,15,12,10,12,17,12,15,0,0,2.5,2.5
2034/2035,126106,19,19,Jason,Hooper,,75,228,2008-2-27,Left,0,20,19,8,5,5,11,13,17,15,12,11,15,1,1,17,16,15,15,17,17,11,10,14,17,19,14,18,17,16,9,14,14,12,14,13,1,1,1,1,1,1,1,1,1,1,1,15,16,14,14,13,18,13,13,0,0,4,4
2034/2035,126113,4838,4838,Lucas,Corriveau,,75,225,2008-9-22,Left,0,20,19,8,5,5,9,15,18,13,12,14,12,1,1,16,13,16,16,16,16,8,8,14,17,17,12,19,17,16,11,16,17,14,16,19,1,1,1,1,1,1,1,1,1,1,1,16,15,14,15,12,18,13,18,0,0,3.5,3.5
2034/2035,126166,20,20,Cody,Smereka,,73,214,2008-12-5,Right,0,8,8,12,19,20,7,12,17,13,12,17,13,1,1,17,16,15,15,17,13,8,13,17,19,17,15,7,17,15,16,12,15,8,15,14,1,1,1,1,1,1,1,1,1,1,1,15,14,14,13,11,18,11,17,0,0,3,3
2034/2035,126296,27,27,Tyson,Lawley,,75,229,2008-7-13,Left,0,19,20,5,5,8,9,11,14,16,12,11,15,1,1,15,13,13,15,17,13,12,8,13,19,16,12,17,16,12,10,14,14,13,15,12,1,1,1,1,1,1,1,1,1,1,1,14,14,15,13,11,18,12,13,0,0,3,3
2034/2035,126431,9,9,Andy,Henshall,,72,207,2008-2-15,Left,0,5,8,13,12,20,6,12,12,15,12,20,14,1,1,12,13,13,14,13,10,6,12,13,16,15,15,10,17,13,13,10,13,8,14,12,1,1,1,1,1,1,1,1,1,1,1,13,17,13,12,10,16,11,15,0,0,2,2
2034/2035,126432,17,17,Nathan,Henry,,75,217,2008-4-16,Right,0,15,20,5,5,8,10,13,15,11,11,13,14,1,1,14,12,14,12,15,13,9,6,14,14,14,13,15,13,14,11,14,14,13,14,17,1,1,1,1,1,1,1,1,1,1,1,13,14,11,13,11,17,13,15,0,0,1.5,2
2034/2035,126542,33,33,David,Walsh,,74,223,2008-12-28,Left,20,0,0,0,0,0,3,1,15,14,15,1,16,12,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,15,12,11,14,14,18,15,14,13,15,0,0,8,0,0,9,12,0,14,15,3,3.5
2034/2035,126610,0,0,Carson,Adam,,72,210,2007-9-29,Left,0,20,19,8,5,5,7,10,14,16,13,20,18,1,1,18,16,16,17,18,14,9,10,14,20,19,12,19,20,15,8,13,16,14,18,16,1,1,1,1,1,1,1,1,1,1,1,17,15,15,15,10,18,12,16,0,0,5,5
2034/2035,126611,0,0,John,Grove,,74,219,2007-11-20,Left,0,11,8,14,19,20,8,13,16,14,14,13,11,1,1,14,18,15,16,16,13,11,16,15,17,16,14,9,18,14,16,13,14,9,14,16,1,1,1,1,1,1,1,1,1,1,1,15,16,13,12,12,18,12,16,0,0,3,3.5
2034/2035,126674,21,21,Eddie,Markus,,73,214,2007-3-17,Left,20,0,0,0,0,0,5,1,17,15,9,1,19,15,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,14,13,13,15,14,14,16,17,17,0,0,8,0,1,9,9,0,14,14,4,4
2034/2035,126799,35,35,Clement,Gaston,,72,210,2007-12-23,Right,0,5,8,12,10,20,10,12,13,14,12,10,16,1,1,16,14,17,14,14,13,10,11,14,16,16,15,10,19,17,12,13,15,9,14,15,1,1,1,1,1,1,1,1,1,1,1,15,17,13,13,11,17,9,16,0,0,2.5,2.5
2034/2035,126823,26,26,Steve,Matson,,72,209,2007-9-5,Left,0,8,5,20,10,16,10,14,15,13,12,12,16,1,1,14,14,13,13,20,13,9,17,14,14,14,13,11,14,14,11,15,14,10,15,14,1,1,1,1,1,1,1,1,1,1,1,13,17,12,13,13,19,12,14,0,0,2.5,3
2034/2035,126850,5088,5088,Jeff,McConnell,,72,209,2007-4-22,Left,0,20,19,8,5,5,6,7,17,10,10,20,13,1,1,19,17,14,15,15,11,9,11,13,15,16,12,17,17,14,9,11,20,16,20,16,1,1,1,1,1,1,1,1,1,1,1,16,14,12,17,9,17,12,18,0,0,2.5,2.5
2034/2035,126879,17,17,Edward,Leach,,71,203,2007-11-2,Left,0,5,8,15,10,20,9,13,17,12,13,12,20,1,1,16,18,16,15,16,17,12,17,18,16,18,20,11,15,14,14,14,16,10,14,16,1,1,1,1,1,1,1,1,1,1,1,15,21,13,13,14,17,11,16,0,0,4.5,4.5
2034/2035,126896,24,24,Vicente,Zapata,,71,204,2007-10-6,Left,0,5,8,14,10,20,7,13,15,14,12,20,15,1,1,15,15,16,15,14,15,7,17,16,14,16,15,11,15,17,13,16,19,9,18,20,1,1,1,1,1,1,1,1,1,1,1,15,18,12,15,13,16,11,15,0,0,5,5
2034/2035,127079,23,23,Radek,Kelnar,,72,209,2007-11-26,Right,0,20,19,5,5,8,6,11,17,13,14,20,17,1,1,17,17,15,15,17,11,9,9,13,16,18,11,18,16,16,7,14,19,16,18,18,1,1,1,1,1,1,1,1,1,1,1,15,14,13,17,10,18,12,18,0,0,3.5,3.5
2034/2035,127582,20,20,Harold,Butcher,,71,204,2008-1-14,Left,0,5,8,13,15,20,8,11,13,16,12,21,13,1,1,17,16,15,17,16,12,8,12,15,18,19,16,7,19,14,12,13,14,8,14,16,1,1,1,1,1,1,1,1,1,1,1,16,15,14,12,11,17,12,17,0,0,3.5,3.5
2034/2035,127701,5098,5098,Ghukas,Tarkanyan,,72,201,2006-2-24,Right,0,19,20,5,5,8,5,9,13,12,12,20,17,1,1,15,17,13,16,15,11,10,9,16,18,15,10,17,17,16,12,9,15,13,15,14,1,1,1,1,1,1,1,1,1,1,1,14,13,13,14,8,17,11,14,0,0,3,3
2034/2035,128043,28,28,Petro,Kozlov,,73,213,2007-9-21,Left,0,8,8,19,20,13,7,12,15,13,12,17,12,1,1,14,15,15,15,19,11,9,12,13,17,17,14,9,19,12,14,9,14,8,15,14,1,1,1,1,1,1,1,1,1,1,1,14,16,13,12,10,19,10,16,0,0,2.5,2.5
2034/2035,128186,25,25,Ondrej,Marcik,,75,225,2007-11-4,Right,0,5,8,12,20,19,5,11,18,10,11,20,14,1,1,15,16,18,15,15,13,8,14,14,16,18,15,9,15,15,12,13,15,9,15,14,1,1,1,1,1,1,1,1,1,1,1,16,16,12,13,11,17,14,14,0,0,2.5,3
2034/2035,128245,16,16,David,Mikes,,73,213,2007-9-13,Right,0,17,20,5,5,8,10,13,18,12,11,10,14,1,1,12,11,12,12,15,12,12,5,11,15,14,8,18,16,14,8,17,14,14,16,14,1,1,1,1,1,1,1,1,1,1,1,12,13,12,14,11,17,11,14,0,0,1.5,1.5
2034/2035,128398,34,34,Tomás,Jezek,,72,211,2008-7-29,Left,0,8,5,20,11,19,9,11,16,11,9,13,15,1,1,16,15,17,16,15,14,8,15,15,15,17,15,11,14,14,14,14,17,9,15,16,1,1,1,1,1,1,1,1,1,1,1,16,18,12,13,12,17,12,14,0,0,2.5,3
2034/2035,128538,30,30,Daniel,Vitek,,73,215,2008-1-28,Left,0,8,6,20,11,17,7,12,16,14,12,20,15,1,1,15,18,16,16,15,14,10,16,15,17,18,15,8,16,15,11,14,17,9,15,17,1,1,1,1,1,1,1,1,1,1,1,15,15,14,14,12,17,12,15,0,0,3,4
2034/2035,128645,5092,5092,Ville,Hantunen,,73,217,2007-4-7,Left,0,20,19,8,5,5,9,10,13,14,10,12,14,1,1,14,14,16,17,16,13,12,8,14,17,20,12,18,17,15,11,14,14,15,14,12,1,1,1,1,1,1,1,1,1,1,1,15,15,14,14,10,17,11,13,0,0,3,3.5
2034/2035,128726,29,29,Kalevi,Koskela,,71,202,2007-11-23,Right,0,5,8,18,14,20,11,14,16,13,13,13,16,1,1,16,15,15,16,17,16,10,19,19,16,17,19,10,15,15,15,14,15,10,17,16,1,1,1,1,1,1,1,1,1,1,1,15,19,13,14,14,18,13,17,0,0,4.5,4.5
2034/2035,128780,33,33,Petter,Nordh,,71,202,2007-4-4,Left,0,8,5,20,18,14,6,10,16,9,9,19,15,1,1,14,16,14,14,15,13,8,17,15,16,16,15,10,15,16,15,13,17,9,17,17,1,1,1,1,1,1,1,1,1,1,1,14,17,11,14,11,17,12,15,0,0,4,4
2034/2035,128854,12,12,Mika,Rämet,,72,210,2007-5-19,Left,0,8,5,20,11,15,7,15,14,13,10,18,19,1,1,18,18,16,16,15,13,10,17,19,15,17,20,11,15,15,13,14,15,11,16,17,1,1,1,1,1,1,1,1,1,1,1,16,21,12,14,13,17,10,17,0,0,4.5,4.5
2034/2035,128855,34,34,Severi,Isaksson,,72,210,2007-1-10,Left,0,8,8,14,19,20,9,11,13,11,12,11,12,1,1,14,16,15,16,14,14,9,14,16,14,14,18,7,16,14,14,15,14,7,13,15,1,1,1,1,1,1,1,1,1,1,1,15,16,11,12,12,16,12,16,0,0,2.5,2.5
2034/2035,128943,19,19,Jesper,Viitala,,74,220,2007-4-26,Left,20,0,0,0,0,0,4,1,17,14,10,1,16,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,12,14,14,17,17,18,12,15,14,15,0,0,8,0,0,10,13,0,12,15,2,3
2034/2035,128962,4182,4182,Uolevi,Alanne,,73,214,2008-7-9,Left,20,0,0,0,0,0,3,1,20,13,10,1,16,14,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,13,14,16,16,14,13,14,16,13,16,0,0,8,0,0,10,12,0,13,14,2.5,3
2034/2035,129027,22,22,Sami,Ojala,,75,230,2008-4-3,Right,0,18,20,5,5,8,8,11,14,16,14,18,17,1,1,13,14,13,13,14,14,9,7,13,18,17,16,20,17,12,8,13,14,15,15,15,1,1,1,1,1,1,1,1,1,1,1,13,18,14,14,10,16,13,14,0,0,3.5,3.5
2034/2035,129032,21,21,Timo,Jurvelin,,73,216,2008-4-30,Left,0,9,5,20,13,15,4,11,15,11,10,18,14,1,1,14,16,16,15,15,14,10,14,16,16,15,15,11,15,14,13,12,16,7,19,16,1,1,1,1,1,1,1,1,1,1,1,15,18,13,14,11,17,10,15,0,0,3,3
2034/2035,129116,12,12,Erkki,Salmijärvi,,74,221,2008-3-6,Left,0,5,8,12,11,20,17,16,18,14,14,4,17,1,1,15,15,16,16,15,13,14,17,16,15,17,17,11,16,17,12,15,13,8,16,14,1,1,1,1,1,1,1,1,1,1,1,15,19,13,13,15,17,13,16,0,0,3.5,3.5
2034/2035,129191,20,20,Tuomas,Lehtonen,,75,229,2008-6-25,Left,0,8,5,20,10,18,7,13,19,13,14,19,18,1,1,16,16,17,16,17,13,11,17,20,16,16,18,11,15,14,12,15,17,10,17,17,1,1,1,1,1,1,1,1,1,1,1,16,20,13,14,13,18,11,17,0,0,4.5,4.5
2034/2035,130132,5090,5090,Hans,Kaufmann,,71,204,2008-5-21,Left,0,19,20,8,5,5,6,10,13,10,13,19,19,1,1,14,17,16,16,15,10,7,8,9,17,16,11,17,14,16,4,13,16,19,19,17,1,1,1,1,1,1,1,1,1,1,1,16,15,13,18,10,18,13,17,0,0,3.5,4
2034/2035,131342,24,24,Jonathan,Löf,,71,202,2007-4-20,Left,0,10,8,20,19,16,8,12,16,15,15,13,13,1,1,16,16,16,16,17,14,12,14,14,19,20,15,7,20,13,14,12,14,10,16,16,1,1,1,1,1,1,1,1,1,1,1,16,14,15,13,12,18,11,17,0,0,4,4
2034/2035,131360,5090,5090,Simon,Johansson,,71,204,2007-8-28,Left,20,0,0,0,0,0,4,1,17,16,11,1,18,15,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,13,15,16,16,14,18,13,16,15,15,0,0,9,0,0,9,13,0,13,16,3.5,3.5
2034/2035,131403,4838,4838,Marcus,Hansson,,73,215,2007-3-13,Left,0,8,8,20,19,19,11,13,14,12,11,12,16,1,1,14,15,14,16,16,14,12,17,15,16,17,16,10,18,15,15,14,14,10,15,16,1,1,1,1,1,1,1,1,1,1,1,14,18,12,13,13,18,10,16,0,0,3,3
2034/2035,131602,25,25,Tim,Jonasson,,70,198,2007-6-2,Right,0,5,8,14,15,20,10,12,16,12,12,12,14,1,1,14,14,15,14,16,13,8,15,13,17,18,15,7,12,15,10,12,15,7,14,17,1,1,1,1,1,1,1,1,1,1,1,14,14,13,12,12,17,12,12,0,0,3.5,3.5
2034/2035,131761,4182,4182,Dennis,Persson,,71,204,2007-8-8,Right,0,14,20,5,5,8,11,12,16,14,10,13,14,1,1,14,12,13,14,17,12,12,6,14,18,18,11,20,17,15,10,14,13,13,15,13,1,1,1,1,1,1,1,1,1,1,1,13,15,14,14,11,18,11,13,0,0,3,3.5
2034/2035,131851,27,27,Elias,Bohlin,,73,217,2007-12-3,Left,0,8,5,20,10,19,8,13,14,13,12,13,14,1,1,14,17,14,15,16,13,10,16,17,14,16,17,10,17,15,14,15,18,10,13,16,1,1,1,1,1,1,1,1,1,1,1,14,18,12,14,13,17,12,17,0,0,3,3
2034/2035,131987,5092,5092,Albert,Johansson,,71,203,2007-9-25,Left,0,5,8,19,12,20,8,12,14,13,12,12,17,1,1,17,16,15,18,13,15,11,15,19,16,16,17,11,16,14,14,14,16,9,15,13,1,1,1,1,1,1,1,1,1,1,1,16,19,13,13,12,16,11,17,0,0,3,3
2034/2035,132001,20,20,Jesper,Björk,,72,207,2007-12-21,Left,20,0,0,0,0,0,5,1,14,14,10,1,15,15,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,13,13,15,15,17,16,13,19,16,16,0,0,8,0,1,10,9,0,13,16,3,3
2034/2035,132193,5088,5088,Christoffer,Lindeberg,,71,207,2007-2-13,Right,0,5,8,14,12,20,6,10,16,12,10,20,13,1,1,18,17,17,16,17,12,11,15,16,18,18,17,7,17,17,12,11,14,9,13,15,1,1,1,1,1,1,1,1,1,1,1,17,15,13,13,10,18,12,16,0,0,3.5,3.5
2034/2035,132257,35,35,Vincent,Karlsson,,74,223,2008-11-20,Left,0,8,5,20,18,16,7,13,15,15,13,20,16,1,1,17,18,17,18,18,14,5,15,17,16,17,16,10,19,12,14,13,18,10,17,16,1,1,1,1,1,1,1,1,1,1,1,17,18,13,14,12,18,10,18,0,0,4,4.5
2034/2035,132282,4838,4838,Viktor,Hansen,,73,216,2008-8-14,Left,0,8,8,15,20,17,9,11,14,12,12,12,15,1,1,14,15,15,15,14,14,13,16,16,15,16,19,9,14,12,15,12,15,7,15,16,1,1,1,1,1,1,1,1,1,1,1,14,18,12,12,12,16,10,15,0,0,3,3
2034/2035,132295,28,28,Rasmus,Sällberg,,75,224,2008-11-20,Right,0,5,8,19,13,20,7,11,12,14,12,20,17,1,1,15,16,16,15,15,12,9,14,15,19,15,14,8,18,15,11,13,16,8,15,14,1,1,1,1,1,1,1,1,1,1,1,15,15,14,13,11,17,10,16,0,0,2.5,2.5
